route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"502",1613_PO,1613_13497,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37927,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13501,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37928,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PO,1613_13505,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37929,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13509,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37930,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PO,1613_13513,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37931,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13517,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37932,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PO,1613_13521,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37933,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13525,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37934,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PO,1613_13529,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37935,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13533,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37936,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PO,1613_13537,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37937,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13541,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37938,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PO,1613_13545,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PO,1612_37939,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PO,1613_13549,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PO,1612_37942,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13561,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37943,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13565,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37944,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13569,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37945,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13573,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37946,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13577,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37947,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13579,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37948,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13585,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37949,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13588,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37950,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13591,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37951,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13598,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37952,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13601,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37953,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13604,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37954,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13609,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37955,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13611,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37956,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13616,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37957,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13619,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37958,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13624,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37959,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13625,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37960,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PO,1613_13630,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PO,1612_37961,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PO,1613_13635,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PO,1612_37964,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13646,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37965,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13651,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37966,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13655,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37967,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13659,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37968,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13663,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37969,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13667,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37970,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13671,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37971,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13674,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37972,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13679,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37973,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13683,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37974,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13687,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37975,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13691,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37976,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13693,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37977,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13698,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37978,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13703,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37979,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13707,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37980,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13711,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37981,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13715,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37982,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13719,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37983,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13723,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37984,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PO,1613_13727,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PO,1612_37985,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PO,1613_13731,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PO,1612_37988,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PO,1613_13742,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PO,1612_37989,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PO,1613_13745,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PO,1612_37990,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PO,1613_13750,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PO,1612_37991,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PO,1613_13753,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PO,1612_37994,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PO,1613_13767,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PO,1612_37995,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PO,1613_13770,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PO,1612_37996,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PO,1613_13775,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PO,1612_37997,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PO,1613_13777,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PO,1612_38000,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13791,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38001,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13793,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38002,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13797,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38003,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13802,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38004,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13807,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38005,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13811,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38006,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13815,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38007,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13818,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38008,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13821,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38009,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13825,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38010,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13829,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38011,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13833,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38012,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13836,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38013,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13842,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38014,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13844,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38015,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13850,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38016,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13854,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38017,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13857,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38018,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13862,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38019,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13866,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38020,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PO,1613_13869,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PO,1612_38021,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PO,1613_13874,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PO,1612_38024,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13884,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38025,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13888,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38026,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13894,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38027,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13895,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38028,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13899,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38029,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13905,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38030,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13910,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38031,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13913,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38032,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13916,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38033,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13922,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38034,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13926,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38035,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13930,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38036,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13934,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38037,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13937,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38038,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13941,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38039,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13944,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38040,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13950,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38041,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13953,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38042,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13957,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38043,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13961,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38044,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PO,1613_13965,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PO,1612_38045,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PO,1613_13970,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PO,1612_38048,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PO,1613_13981,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PO,1612_38049,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PO,1613_13985,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PO,1612_38050,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PO,1613_13990,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PO,1612_38051,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PO,1613_13994,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PO,1612_38052,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PO,1613_13998,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PO,1612_38053,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PO,1613_14001,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PO,1612_38056,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PO,1613_14014,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PO,1612_38057,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PO,1613_14017,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PO,1612_38058,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PO,1613_14022,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PO,1612_38059,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PO,1613_14024,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PO,1612_38060,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PO,1613_14029,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PO,1612_38061,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PO,1613_14032,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"578",1612_PO,1612_37483,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12166,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37484,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12170,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37485,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12175,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37486,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12179,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37487,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12183,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37488,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12187,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37489,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12191,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37490,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12194,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37491,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12199,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37492,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12203,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37493,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12207,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37494,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12208,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37495,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12212,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37496,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12217,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37497,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PO,1613_12223,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PO,1612_37498,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PO,1613_12224,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PO,1612_37501,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12237,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37502,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12243,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37503,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12246,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37504,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12251,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37505,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12253,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37506,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12257,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37507,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12263,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37508,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12266,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37509,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12270,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37510,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12275,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37511,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12278,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37512,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12281,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37513,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12287,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37514,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12292,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37515,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12294,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37516,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12297,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37517,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12301,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37518,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12305,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_37519,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PO,1613_12309,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PO,1612_37520,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PO,1613_12313,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PO,1612_39473,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PO,1613_12325,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PO,1612_39474,"Czerwone Maki P+R",,0,578-03,1043761,0,0
"578",1613_PO,1613_12329,"Czerwone Maki P+R",,0,578-03,1045443,0,0
"578",1612_PO,1612_39475,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PO,1613_12333,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PO,1612_39476,"Czerwone Maki P+R",,0,578-03,1043761,0,0
"578",1613_PO,1613_12337,"Czerwone Maki P+R",,0,578-03,1045443,0,0
"578",1612_PO,1612_39477,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PO,1613_12341,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PO,1612_39478,"Czerwone Maki P+R",,0,578-03,1043761,0,0
"578",1613_PO,1613_12345,"Czerwone Maki P+R",,0,578-03,1045443,0,0
"578",1612_PO,1612_39479,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PO,1613_12349,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PO,1612_39480,"Czerwone Maki P+R",,0,578-03,1043761,0,0
"578",1613_PO,1613_12352,"Czerwone Maki P+R",,0,578-03,1045443,0,0
"578",1612_PO,1612_39481,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PO,1613_12356,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PO,1612_39482,"Czerwone Maki P+R",,0,578-03,1043761,0,0
"578",1613_PO,1613_12360,"Czerwone Maki P+R",,0,578-03,1045443,0,0
"578",1612_PO,1612_39483,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PO,1613_12364,"Mistrzejowice",,1,578-03,1045442,0,0
